TagID,Date,Time,accX,accY,accZ,gyroX,gyroY,gyroZ,compX,compY,compZ,Activity,Depth,Temp. (?C),Metadata
02_S5,04/05/2023,16:59:28.700,0.0498,1.0183,0.0642,-0.3052,1.8616,-2.9221,246.9535,-50.2080,-20.1416,,,,
02_S5,04/05/2023,16:59:28.800,0.0500,1.0200,0.0642,-0.3281,1.8616,-2.9297,246.9535,-50.2080,-20.1416,,,,
02_S5,04/05/2023,16:59:28.900,0.0503,1.0188,0.0642,-0.3052,1.8692,-2.9297,247.2454,-50.2080,-19.8497,,,,
02_S5,04/05/2023,16:59:29.000,0.0493,1.0186,0.0637,-0.2975,1.8616,-2.9221,246.5156,-51.8135,-19.7037,Inactive,0,24.3,
02_S5,04/05/2023,16:59:29.100,0.0491,1.0186,0.0642,-0.3052,1.8768,-2.9068,247.3914,-51.2297,-19.9956,,,,
02_S5,04/05/2023,16:59:29.200,0.0496,1.0190,0.0652,-0.3052,1.8539,-2.9297,245.6399,-52.1054,-19.4118,,,,
02_S5,04/05/2023,16:59:29.300,0.0508,1.0190,0.0642,-0.2975,1.8692,-2.9449,245.6399,-52.1054,-19.4118,,,,
02_S5,04/05/2023,16:59:29.400,0.0510,1.0188,0.0640,-0.3052,1.8768,-2.9144,245.7859,-50.7919,-19.2659,,,,
02_S5,04/05/2023,16:59:29.500,0.0503,1.0190,0.0635,-0.3052,1.8845,-2.9221,248.2671,-51.8135,-20.2876,,,,
02_S5,04/05/2023,16:59:29.600,0.0498,1.0190,0.0642,-0.2899,1.8463,-2.9297,247.2454,-49.9161,-18.9740,,,,
02_S5,04/05/2023,16:59:29.700,0.0500,1.0193,0.0632,-0.3128,1.8539,-2.9221,246.0778,-51.3757,-19.2659,,,,
02_S5,04/05/2023,16:59:29.800,0.0510,1.0193,0.0637,-0.3128,1.8692,-2.9144,246.0778,-51.3757,-19.2659,,,,
02_S5,04/05/2023,16:59:29.900,0.0508,1.0195,0.0645,-0.3128,1.8921,-2.9297,246.2237,-51.5216,-19.1199,,,,
